,publish_date,headline_text
23932,20140724,wool bales fleece
23933,20140916,minister bess price says whitegate water protest
23934,20140414,samantha stosur wary of germanys andrea petkovic for fed cup
23935,20141009,cahill insists no bad blood with red bulls
23936,20140806,redeveloped old mildura hospital to retain
23937,20140409,longreach yards livestock agent
23938,20140526,state of origin blues playmakers at sixes and sevens
23939,20140320,robin van persie hat trick sparks manchester united comeback
23940,20140729,public sex offenders register hinch meets qld attorney general
23941,20140212,former indonesian trade minister bidding for
23942,20140110,national rural news
23943,20141030,swansea channel sandbanks set to be dredged
23944,20140306,mercedes corby apologises to indonesia
23945,20141127,new perth international arts festival director announced
23946,20140314,tregear brandis is wrong about biennale
23947,20140826,royal hobart hospital review taskforce members earn a day
23948,20140718,custom coaches workers adelaide lose jobs
23949,20141211,daniel andrews pledges to improve ambulance
23950,20141009,outback way upgrade funding
23951,20140324,fundraiser boosts emergency services coffers
23952,20140211,recycled water pipeline bursts at west beach
23953,20140206,advocates tell graziers hands off our national parks
23954,20140207,houston steps up to new defence advisory role
23955,20140327,who is abdel fattah al sisi
23956,20140604,gtcc to vote on what to do with multi million dollar commonweal
23957,20141203,nasa spaceship orion faces critical test flight
23958,20140429,airline head confident of continuing growth
23959,20140909,mackay cbd revitalisation project a long term gain
23960,20140529,bros motorcycle club ordered to pull down fortifications by vic
23961,20140109,an phils typhoon shelter
23962,20141106,bma job losses expected but still causing hurt for
23963,20140213,liberal love in helps bolster wa govt bunbury
23964,20140621,the mix saturday june 
23965,20140214,mans body found in southern sydney laneway
23966,20140825,irrigators say murray darling basin plan still needs work
23967,20140321,pistorius to sell home where he shot steenkamp
23968,20140225,port adelaide beats essendon by points in afl preseason matc
23969,20140819,ratepayers get more time to pay underground power
23970,20140604,doc neeson the angels frontman dies aged 
23971,20140505,mucca dairy robot milking
23972,20140527,deakin university to freeze fees in wake of federal budget
23973,20141015,sa country hour podcast 
23974,20140924,nrn grain price prediction
23975,20141218,journalist describes horror movie scene in peshawar school
23976,20140516,marc leishman second after round one byron nelson championship
23977,20140710,medias role in indonesias election growing
23978,20140617,singapore blogger defamation
23979,20140520,rural sa seafood jobs website 
23980,20140603, cent increase for norco dairy farmers
23981,20141128,charge more for electricity in peak times power and water says
23982,20140117,tourism expert warns bellingen must carefully manage tourism gr
23983,20140617,teen rodeo rider heads to us for prestigious rodeo
23984,20140410,master chef in australia to codify world food
23985,20140131,mining drought mmg
23986,20140717,measles cases in victoria hit year high
23987,20141003,barcaldine opts out of multi shire wild dog fence
23988,20141104,pinata farms expands pineapple business to darwin
23989,20140409,mongolia looks to boost ties with australia
23990,20140606,japan unveils emotional robot called pepper
23991,20140521,tasmanian liberals dip in latest opinion poll
23992,20140927,new york scientists unveil invisibility cloak
23993,20140528,williams sisters knocked out of french open
23994,20141104,former miners union boss fronts court after icac hearings
23995,20141228,rescuers try to evacuate hundreds from burning italian ferry
23996,20140304,uniting church offers to take child asylum seekers on christmas
23997,20140606,wa country hour june 
23998,20140304,dubbo league
23999,20140507,jets undecided on new marquee signing
24000,20150223,nsw country hour february 
24001,20150511,monday markets with marcus padley
24002,20151005,papua new guinea drought relief expected to be
24003,20150501,uk election david cameron comes out ahead in debate
24004,20151120,the final word november 
24005,20150206,abbott jobs increase
24006,20150418,charities forced to cut international aid ahead of budget
24007,20151011,teenage girl falls off rocks at vaucluse
24008,20150409,mining industry says km buffer zone is unrealistic
24009,20150729,wa premier calls for crowds to stop booing aboriginal players
24010,20150625,students and supervisors compete in cattle judging mackay show
24011,20150301,adelaide crows beat north melbourne afl preseason
24012,20150420,gallipoli landings baptism of fire
24013,20150930,sam thaiday relishing another shot at nrl grand
24014,20151228,fire danger warnings for perth and regional wa as state swelters
24015,20150926,jelena jankovic beats denisa allertova to win guangzhou open
24016,20150724,should politicians entitlements be limited
24017,20150304,hendra virus fragility james cook university study
24018,20151118,government offers to pay m to help mt lyell mine reopen
24019,20150317,majority of tamworth voters dont want mining in the liverpoo
24020,20150305,they do deserve punishment but does anyone deserve
24021,20150324,ricky muir defends feral crossbench
24022,20151213,fugitive bernd neumann appears in perth court
24023,20150331,grandstand tuesday march 
24024,20151111,defence veterans needed for transition study
24025,20151217,australian girls choir carol christmas cheer to cancer patients
24026,20151102,bodies found at burleigh waters property
24027,20151117,let romance blossom and pick michael klinger for the test side
24028,20150619,man jailed for sexual abuse of young stepdaughters
24029,20150828,png hunters keen to finish home away season on a
24030,20150417,interview greg eastwood
24031,20150203,wodonga forum ideas to be used in higher education
24032,20151027,man city sign luke brattan and loan him to bolton
24033,20150207,teachers warn of looming crisis over esl courses in nsw schools
24034,20150527,nepal earthquake vet
24035,20151127,sugar mediation left in tatters
24036,20151016,hobart schoolchildren converge on mona to celebrate fruit
24037,20151118,harvest shipping rates prices lower
24038,20150625,life insurance changes could cost financial planners m
24039,20150522,man dies at tanah merah worksite excavator accident
24040,20151006,berg the tide is turning on penalty rates
24041,20150327,police appeal for information on missing parkes woman
24042,20150616,socceroos start on the long road to qualifying for world c
24043,20150604,thai army general denies human trafficking charges police say
24044,20150202,rory mcilroy wins dubai desert classic
24045,20150930,mining gas exploration vic dambrosio
24046,20150428,african love grass in tasmania
24047,20151217,perth markets limited preferred tender to take over market city
24048,20151003,northern territory labor disendorses former leader delia lawrie
24049,20150609,police seeking information about missing person anusha waciq
24050,20150222,victorias royal commission into domestic violence begins
24051,20151218,act deficit blows out by million in mid year economic update
24052,20150728,forrest expressed love for aboriginal people but
24053,20150310,india eases to eight wicket win over ireland
24054,20150616,journalist denies claim that snowden files breached
24055,20150512,former afl star ben cousins faces court in armadale perth
