,publish_date,headline_text
52994,20030402,paul moran laid to rest in adelaide
52995,20030219,low demand forces air service cuts
52996,20031217,water restrictions eased in central vic
52997,20030902,towns may seek water restrictions exemption
52998,20030401,nt doctors afraid darwin will miss out on bulk
52999,20030906,waugh edges kefu to eales medal
53000,20030627,mcguire sets sights on swans
53001,20031101,qld nationals prepare for election challenge
53002,20030513,mixed response to beatties schoolies comments
53003,20031202,tasmanian fires threaten power lines
53004,20030608,police plead for safe driving over long weekend
53005,20030304,three hurt in another bomb attack in southern
53006,20030714,councillor part of leadership delegation
53007,20030616,brilliant dravid cant save scots
53008,20030224,claim more than diamond miners murdered in congo
53009,20030609,qld govt quizzed about agency nurses
53010,20030419,us troops have iraqi minister in custody
53011,20031013,learning exchange due for mid year opening
53012,20030417,drug hearing begins into italian doctor
53013,20030625,former minister charged with child sex offences
53014,20031002,domaszewicz upset over leskie inquiry
53015,20030924,tasmanian to become danish princess
53016,20030611,two to stand trial after ecstasy bust
53017,20030930,uproar at suggestions the unintelligent should not
53018,20030603,australia more work more exercise more fat
53019,20030501,man faces court on indecent acts charges
53020,20030310,morrison overcomes occy to take maiden title
53021,20031125,man on sex charges to face trial
53022,20030606,long grassers wont give up council fight
53023,20030313,local farmer may run for federal parliament
53024,20030224,new locum service to boost wheatbelt health
53025,20030306,probe begins into deaths of two prisoners in us
53026,20030826,lara tops test ratings
53027,20031210,council to renovate memorial baths
53028,20030913,israel snubs un warning on arafat exile
53029,20030926,coroner sets date for new leskie inquest
53030,20030707,coroner to get report on fatal ultralight crash
53031,20031010,league greats to play in gladstone
53032,20031203,huge croc captured in rockhampton
53033,20030821,pm weighs into warne debate
53034,20030325,gulf veterans more likely to report health problems
53035,20031208,transport dept to rent out breath testers for
53036,20030722,natqld
53037,20031214,queensland to ramp up school security
53038,20030918,dry conditions may force cattle prices down further
53039,20031028,mayor not backing away from mall move
53040,20030818,monto coal project suspended
53041,20030403,pm to open railway line
53042,20030730,chance gets gm crops assurance
53043,20031020,police probe deaths of couple near melbourne
53044,20031110,clijsters through to tour champs final
53045,20030514,king brothers fail to front court hearing
53046,20031001,brazilian long jumper hit with doping ban
53047,20030429,four nats members vie for keppel
53048,20030401,pink snapper ban for shark bays eastern gulf
53049,20030320,analysts speculate on wars progress
53050,20030401,aust man shrugs off sars
53051,20030226,minister announces grazing lease rebate extension
53052,20030509,batchelor defends overpass funding
53053,20030928,roman cultural marathon plays to a million
53054,20031110,development at pace in gatton shire
53055,20031008,chinese construction site collapse kills at least
53056,20030415,police continue probe into tractor death
53057,20030428,weak projections slow asx
53058,20031028,gerrard ready to sign new anfield deal
53059,20031019,gregan rules himself out
53060,20030930,space stay shows we can make it to mars
53061,20030722,busy time for mildura firies
53062,20031216,five killed in landmine explosion in angola
53063,20030325,mp to vote against govt on stem cell issue
53064,20030611,appeal court judge steps down from fingleton appeal
53065,20030420,us to maintain military bases in iraq
53066,20031103,nikolic to answer questions over mummify ride
53067,20031029,madrid look less than spicy without beckham
53068,20031119,man to be sentenced over tree clearing
53069,20030708,council offers qualified backing for single water
53070,20030704,poshs fears over beckham moonshot dream
53071,20030317,connolly fined for umpire outburst
53072,20030606,caravan park evacuated because of wild weather
53073,20030925,more funds sought to save indigenous dialects
53074,20031025,casey moves four clear in madrid
53075,20030812,community involved in south west rocks plan council
53076,20030609,abattoir mothballing comes as no surprise
53077,20030911,raiders unfazed over storm warning
53078,20031016,repco plans stock market float
53079,20030313,nsw coalition pledges specialist rural health unit
53080,20030704,amc directors take pay cut
53081,20030302,almost injured in egyptian library fire
53082,20030317,australian peace activist vows to stay in iraq
53083,20031116,asic lobbies for stronger links with swiss
53084,20030221,brothel owner acquitted of hiring underage
53085,20031001,changes and charges at mackay dump
53086,20030913,crows veteran bickley bows out
53087,20030924,iran agent charged with journalists death report
53088,20030430,nations grain industry under threat of wheat virus
53089,20031003,uruguayan toothfish ship arrives in wa
53090,20030502,govts deadlocked on health funding
53091,20030424,dongara seeks to boost doctor numbers
53092,20030310,downs residents turn out for cotton week
53093,20030806,afp chief says early evidence points to ji
53094,20030823,wa judicial system too soft opp says
53095,20030807,union considers legal action to stop tyre plant
53096,20030607,controversial teen flick banned in australia
53097,20031128,union praises acts industrial manslaughter laws
53098,20031107,firefighters battle pine mill blaze
53099,20030531,sydney police search for carjackers
53100,20030828,vic company wins tesco oil contract
53101,20030224,powell says iraq must be disarmed one way or
53102,20031024,valencia and deportivo fight for the lead
53103,20030316,shiites promise action against saddam
53104,20030609,trial of alleged bali mastermind to continue
53105,20030927,the game that stops a nation
53106,20031115,us tech stocks ease drugs underpin blue chips
53107,20030320,carew sinks arsenal again
53108,20031207,delayed gift delivery saves bangladeshi woman from
53109,20030812,candidates to use foi to check police file breaches
53110,20030310,autopsies carried out on melbourne fire victims
53111,20031201,china a global dumping ground for electronics
53112,20030418,senden trails in south carolina
53113,20031015,power provider offers alice training workshop
53114,20030609,australian dies of heatstroke in india
53115,20030601,church agrees on child abuse inquiry
53116,20030821,man jailed for rosenbaum race riot murder
53117,20030411,sptnrl
53118,20030312,drought taking toll on cattle industry agforce
53119,20030901,boomers named to face tall blacks
53120,20030405,us officials tracking cases of sars virus
53121,20030924,wa parliament to vote on embryo legislation
53122,20030626,locals appointed to heritage building society board
53123,20030309,german league match reports
53124,20030801,strong crowd expected for festival
53125,20030806,indonesia vows never to surrender to terror
53126,20030516,sars ruled out as cause of sailors death
53127,20031019,perth take the glory in high scoring fare
53128,20031208,act opposition claims land prices too high
53129,20030819,anglers urged to look for fish pest
53130,20030620,man to appeal conviction over police threats
53131,20031029,nz to lift gm ban despite opposition
53132,20030716,design contract awarded to controversial road
53133,20030814,gas blast puts workers in hospital
53134,20031108,fatah shuns quries security minister nominee
53135,20031027,editor gets suspended jail term for insulting
53136,20030625,business hit hard by budget chamber says
53137,20030708,gallop to fight nuclear waste dump in wa
53138,20030429,coca cola set to buy out neverfail
53139,20030223,man charged over ormiston attack
